result,datatype,encoding,compressor,column,row,start_time/ms,end_time/ms,import_elapsed_time/s,query_elapsed_time/s,data_size/b,compression_rate,tsfile_count
result,FLOAT,FREQ,LZMA2,3,100w,1682767629235,1682767700094,15.029,52.375,5021361,8.74068,11
result,FLOAT,FREQ,LZMA2,3,1000w,1682767726208,1682768353952,125.487,496.266,50227682,8.73821,115
result,FLOAT,FREQ,LZMA2,5,10w,1682768380074,1682768398609,3.554,10.023,834540,7.55287,1
result,FLOAT,FREQ,LZMA2,5,100w,1682768424722,1682768527143,17.569,80.937,8347973,7.55036,11
result,FLOAT,FREQ,LZMA2,5,1000w,1682768553260,1682769573785,154.113,858.579,83496940,7.54878,115
result,FLOAT,CHIMP,UNCOMPRESSED,1,10w,1682769599911,1682769609668,3.135,3.741,414748,5.9507,1
result,FLOAT,CHIMP,UNCOMPRESSED,1,100w,1682769635788,1682769675232,12.03,24.383,4147905,5.95,11
result,FLOAT,CHIMP,UNCOMPRESSED,1,1000w,1682769701340,1682770029913,90.41,233.48,41480096,5.94984,115
result,FLOAT,CHIMP,UNCOMPRESSED,3,10w,1682770056039,1682770069895,3.315,7.764,1249456,3.51281,1
result,FLOAT,CHIMP,UNCOMPRESSED,3,100w,1682770096007,1682770182583,14.883,68.706,12495299,3.51253,11
result,FLOAT,CHIMP,UNCOMPRESSED,3,1000w,1682770208685,1682771004568,123.747,666.826,124953404,3.51251,115
result,FLOAT,CHIMP,UNCOMPRESSED,5,10w,1682771030705,1682771049381,3.713,12.144,2060924,3.05842,1
result,FLOAT,CHIMP,UNCOMPRESSED,5,100w,1682771075485,1682771197610,18.594,100.493,20610292,3.05819,11
result,FLOAT,CHIMP,UNCOMPRESSED,5,1000w,1682771223759,1682772467015,152.764,1084.066,206102719,3.05818,115
result,FLOAT,CHIMP,SNAPPY,1,10w,1682772493139,1682772501999,2.831,3.277,66949,36.86458,1
result,FLOAT,CHIMP,SNAPPY,1,100w,1682772528118,1682772565893,12.771,21.999,657973,37.50921,11
result,FLOAT,CHIMP,SNAPPY,1,1000w,1682772592001,1682772897877,94.702,206.648,6559352,37.62568,115
result,FLOAT,CHIMP,SNAPPY,3,10w,1682772923986,1682772936943,3.245,6.966,151759,28.92172,1
result,FLOAT,CHIMP,SNAPPY,3,100w,1682772963065,1682773035764,15.096,54.592,1509155,29.08259,11
result,FLOAT,CHIMP,SNAPPY,3,1000w,1682773061879,1682773730609,126.306,537.084,15047640,29.16737,115
result,FLOAT,CHIMP,SNAPPY,5,10w,1682773756727,1682773773989,3.71,10.76,223028,28.26199,1
result,FLOAT,CHIMP,SNAPPY,5,100w,1682773800106,1682773915635,17.848,94.579,2223960,28.34143,11
result,FLOAT,CHIMP,SNAPPY,5,1000w,1682773941757,1682774956820,157.975,850.304,22188695,28.40637,115
result,FLOAT,CHIMP,LZ4,1,10w,1682774982941,1682774991775,2.88,3.148,41622,59.29655,1
result,FLOAT,CHIMP,LZ4,1,100w,1682775017896,1682775053717,12.081,20.696,420034,58.75725,11
result,FLOAT,CHIMP,LZ4,1,1000w,1682775079828,1682775370993,93.633,192.921,4202559,58.72613,115
result,FLOAT,CHIMP,LZ4,3,10w,1682775397126,1682775409505,3.462,6.069,91060,48.20023,1
result,FLOAT,CHIMP,LZ4,3,100w,1682775435614,1682775507340,15.113,53.61,917282,47.848,11
result,FLOAT,CHIMP,LZ4,3,1000w,1682775533462,1682776186667,126.541,521.384,9164587,47.89088,115
result,FLOAT,CHIMP,LZ4,5,10w,1682776212770,1682776229540,3.8,10.107,129302,48.74778,1
result,FLOAT,CHIMP,LZ4,5,100w,1682776255658,1682776353902,17.268,77.826,1303458,48.35613,11
result,FLOAT,CHIMP,LZ4,5,1000w,1682776380020,1682777405698,157.649,860.978,13032015,48.36552,115
result,FLOAT,CHIMP,GZIP,1,10w,1682777431819,1682777440509,2.843,3.081,42875,57.56357,1
result,FLOAT,CHIMP,GZIP,1,100w,1682777466634,1682777502065,11.622,20.807,432243,57.0976,11
result,FLOAT,CHIMP,GZIP,1,1000w,1682777528195,1682777822829,91.367,199.009,4322388,57.09808,115
result,FLOAT,CHIMP,GZIP,3,10w,1682777848939,1682777861522,3.422,6.388,95373,46.0204,1
result,FLOAT,CHIMP,GZIP,3,100w,1682777887646,1682777960467,14.878,55.008,961409,45.65185,11
result,FLOAT,CHIMP,GZIP,3,1000w,1682777986590,1682778654221,125.805,536.572,9614131,45.65156,115
result,FLOAT,CHIMP,GZIP,5,10w,1682778680349,1682778696088,3.657,9.208,135191,46.62418,1
result,FLOAT,CHIMP,GZIP,5,100w,1682778722194,1682778825068,17.448,82.295,1363722,46.21922,11
result,FLOAT,CHIMP,GZIP,5,1000w,1682778851178,1682779872177,154.911,859.678,13647299,46.18498,115
result,FLOAT,CHIMP,ZSTD,1,10w,1682779898301,1682779907026,2.877,3.099,36540,67.54349,1
result,FLOAT,CHIMP,ZSTD,1,100w,1682779933151,1682779968866,11.888,20.842,369027,66.87868,11
result,FLOAT,CHIMP,ZSTD,1,1000w,1682779994980,1682780288454,92.001,196.854,3691332,66.85934,115
result,FLOAT,CHIMP,ZSTD,3,10w,1682780314571,1682780327285,3.256,6.6,76887,57.08516,1
result,FLOAT,CHIMP,ZSTD,3,100w,1682780353410,1682780427682,15.13,55.908,776386,56.5313,11
result,FLOAT,CHIMP,ZSTD,3,1000w,1682780453795,1682781126075,124.661,542.114,7763735,56.53208,115
result,FLOAT,CHIMP,ZSTD,5,10w,1682781152199,1682781167890,3.591,9.199,106318,59.28606,1
result,FLOAT,CHIMP,ZSTD,5,100w,1682781194014,1682781302475,17.92,87.147,1075162,58.62389,11
result,FLOAT,CHIMP,ZSTD,5,1000w,1682781328579,1682782288445,156.45,796.725,10764461,58.55381,115
result,FLOAT,CHIMP,LZMA2,1,10w,1682782314566,1682782323642,2.927,3.322,37943,65.04596,1
result,FLOAT,CHIMP,LZMA2,1,100w,1682782349764,1682782386450,12.179,21.431,382836,64.46635,11
result,FLOAT,CHIMP,LZMA2,1,1000w,1682782412568,1682782714564,94.074,203.333,3827497,64.48079,115
result,FLOAT,CHIMP,LZMA2,3,10w,1682782740677,1682782754712,3.409,6.981,81391,53.9262,1
result,FLOAT,CHIMP,LZMA2,3,100w,1682782780837,1682782857015,15.811,56.942,821296,53.44006,11
result,FLOAT,CHIMP,LZMA2,3,1000w,1682782883137,1682783526021,125.476,511.793,8211189,53.45147,115
result,FLOAT,CHIMP,LZMA2,5,10w,1682783552140,1682783570609,3.697,10.124,113612,55.47983,1
result,FLOAT,CHIMP,LZMA2,5,100w,1682783596715,1682783709340,17.969,90.889,1146981,54.95311,11
result,FLOAT,CHIMP,LZMA2,5,1000w,1682783735461,1682784782081,156.818,882.28,11471625,54.94428,115
result,FLOAT,SPRINTZ,UNCOMPRESSED,1,10w,1682784808211,1682784817821,3.08,3.638,367437,6.71691,1
result,FLOAT,SPRINTZ,UNCOMPRESSED,1,100w,1682784843931,1682784885350,12.65,25.798,3674751,6.71611,11
result,FLOAT,SPRINTZ,UNCOMPRESSED,1,1000w,1682784911464,1682785260033,96.138,247.968,36748041,6.71601,115
result,FLOAT,SPRINTZ,UNCOMPRESSED,3,10w,1682785286150,1682785300712,3.456,8.269,1103192,3.97855,1
result,FLOAT,SPRINTZ,UNCOMPRESSED,3,100w,1682785326828,1682785413229,16.733,66.443,11032687,3.97819,11
result,FLOAT,SPRINTZ,UNCOMPRESSED,3,1000w,1682785439339,1682786295658,126.792,724.266,110327186,3.97817,115
result,FLOAT,SPRINTZ,UNCOMPRESSED,5,10w,1682786321787,1682786339905,3.614,11.637,1831260,3.44199,1
result,FLOAT,SPRINTZ,UNCOMPRESSED,5,100w,1682786366023,1682786503693,18.864,115.686,18313745,3.44169,11
result,FLOAT,SPRINTZ,UNCOMPRESSED,5,1000w,1682786529797,1682787824255,151.696,1136.438,183137536,3.44168,115
result,FLOAT,SPRINTZ,SNAPPY,1,10w,1682787850377,1682787859434,2.875,3.338,52789,46.75309,1
result,FLOAT,SPRINTZ,SNAPPY,1,100w,1682787885541,1682787923627,11.916,23.249,531237,46.4577,11
result,FLOAT,SPRINTZ,SNAPPY,1,1000w,1682787949730,1682788263016,93.918,215.122,5314743,46.43687,115
result,FLOAT,SPRINTZ,SNAPPY,3,10w,1682788289129,1682788302060,3.269,6.815,157889,27.79888,1
result,FLOAT,SPRINTZ,SNAPPY,3,100w,1682788328178,1682788409008,15.589,62.139,1588433,27.63109,11
result,FLOAT,SPRINTZ,SNAPPY,3,1000w,1682788435121,1682789156102,124.424,591.291,15888897,27.62307,115
result,FLOAT,SPRINTZ,SNAPPY,5,10w,1682789182214,1682789199667,3.632,10.964,262629,24.00049,1
result,FLOAT,SPRINTZ,SNAPPY,5,100w,1682789225775,1682789336227,17.479,89.891,2641967,23.85731,11
result,FLOAT,SPRINTZ,SNAPPY,5,1000w,1682789362346,1682790493123,156.196,968.129,26426980,23.85063,115
result,FLOAT,SPRINTZ,LZ4,1,10w,1682790519235,1682790528116,2.905,3.174,39132,63.06969,1
result,FLOAT,SPRINTZ,LZ4,1,100w,1682790554216,1682790590418,12.202,21.095,394919,62.49394,11
result,FLOAT,SPRINTZ,LZ4,1,1000w,1682790616535,1682790910665,90.616,198.86,3951943,62.4503,115
result,FLOAT,SPRINTZ,LZ4,3,10w,1682790936776,1682790949830,3.405,6.766,117033,37.50326,1
result,FLOAT,SPRINTZ,LZ4,3,100w,1682790975938,1682791046694,15.209,52.559,1180638,37.17492,11
result,FLOAT,SPRINTZ,LZ4,3,1000w,1682791072810,1682791721880,122.39,521.173,11812303,37.15619,115
result,FLOAT,SPRINTZ,LZ4,5,10w,1682791747985,1682791764130,3.64,9.669,194213,32.45506,1
result,FLOAT,SPRINTZ,LZ4,5,100w,1682791790231,1682791893420,17.84,82.304,1959084,32.1733,11
result,FLOAT,SPRINTZ,LZ4,5,1000w,1682791919537,1682792961752,151.509,884.298,19599926,32.15829,115
result,FLOAT,SPRINTZ,GZIP,1,10w,1682792987864,1682792996802,2.911,3.252,39292,62.81279,1
result,FLOAT,SPRINTZ,GZIP,1,100w,1682793022918,1682793060191,11.993,22.41,396156,62.29879,11
result,FLOAT,SPRINTZ,GZIP,1,1000w,1682793086287,1682793391859,91.054,210.35,3962876,62.27801,115
result,FLOAT,SPRINTZ,GZIP,3,10w,1682793417981,1682793431347,3.413,7.048,117477,37.36144,1
result,FLOAT,SPRINTZ,GZIP,3,100w,1682793457453,1682793530071,15.28,54.351,1184036,37.06822,11
result,FLOAT,SPRINTZ,GZIP,3,1000w,1682793556184,1682794260573,124.191,574.883,11842999,37.05988,115
result,FLOAT,SPRINTZ,GZIP,5,10w,1682794286702,1682794302798,3.618,9.628,194903,32.34009,1
result,FLOAT,SPRINTZ,GZIP,5,100w,1682794328915,1682794442941,18.038,92.843,1964264,32.08845,11
result,FLOAT,SPRINTZ,GZIP,5,1000w,1682794469050,1682795470977,150.268,845.219,19645867,32.08309,115
result,FLOAT,SPRINTZ,ZSTD,1,10w,1682795497099,1682795506134,2.965,3.246,35271,69.97366,1
result,FLOAT,SPRINTZ,ZSTD,1,100w,1682795532235,1682795570051,12.682,21.886,355929,69.33979,11
result,FLOAT,SPRINTZ,ZSTD,1,1000w,1682795596155,1682795905974,92.633,212.785,3560082,69.32426,115
result,FLOAT,SPRINTZ,ZSTD,3,10w,1682795932086,1682795944774,3.318,6.573,105407,41.63967,1
result,FLOAT,SPRINTZ,ZSTD,3,100w,1682795970892,1682796047054,14.88,58.204,1063318,41.27656,11
result,FLOAT,SPRINTZ,ZSTD,3,1000w,1682796073158,1682796730801,123.91,528.435,10633645,41.27466,115
result,FLOAT,SPRINTZ,ZSTD,5,10w,1682796756918,1682796774057,3.789,10.498,174917,36.03529,1
result,FLOAT,SPRINTZ,ZSTD,5,100w,1682796800170,1682796907398,18.838,85.109,1764429,35.72271,11
result,FLOAT,SPRINTZ,ZSTD,5,1000w,1682796933504,1682797943562,152.107,851.534,17644770,35.72164,115
result,FLOAT,SPRINTZ,LZMA2,1,10w,1682797969671,1682797978897,3.015,3.409,36519,67.58238,1
result,FLOAT,SPRINTZ,LZMA2,1,100w,1682798005026,1682798042546,12.121,22.393,368636,66.94962,11
result,FLOAT,SPRINTZ,LZMA2,1,1000w,1682798068669,1682798383148,96.768,213.224,3688805,66.90515,115
result,FLOAT,SPRINTZ,LZMA2,3,10w,1682798409272,1682798423756,3.448,7.429,109276,40.16539,1
result,FLOAT,SPRINTZ,LZMA2,3,100w,1682798449877,1682798525794,15.714,56.534,1102109,39.82375,11
result,FLOAT,SPRINTZ,LZMA2,3,1000w,1682798551910,1682799228964,126.976,544.367,11021792,39.82112,115
result,FLOAT,SPRINTZ,LZMA2,5,10w,1682799255100,1682799274328,3.709,10.895,181262,34.77389,1
result,FLOAT,SPRINTZ,LZMA2,5,100w,1682799300439,1682799414599,19.567,90.4,1828401,34.47285,11
result,FLOAT,SPRINTZ,LZMA2,5,1000w,1682799440714,1682800553317,152.597,952.275,18286558,34.46795,115
result,FLOAT,RLBE,UNCOMPRESSED,1,10w,1682800579440,1682800589056,2.99,3.441,491289,5.02361,1
result,FLOAT,RLBE,UNCOMPRESSED,1,100w,1682800615161,1682800658539,14.152,24.704,4912941,5.02348,11
result,FLOAT,RLBE,UNCOMPRESSED,1,1000w,1682800684659,1682801027773,104.821,233.019,49128403,5.02357,115
result,FLOAT,RLBE,UNCOMPRESSED,3,10w,1682801053884,1682801071684,3.278,7.963,1466482,2.99296,1
result,FLOAT,RLBE,UNCOMPRESSED,3,100w,1682801097810,1682801187586,16.682,68.355,14664456,2.99296,11
result,FLOAT,RLBE,UNCOMPRESSED,3,1000w,1682801213690,1682802012760,137.447,654.174,146638949,2.99307,115
result,FLOAT,RLBE,UNCOMPRESSED,5,10w,1682802038909,1682802060880,3.598,10.932,2442746,2.58037,1
result,FLOAT,RLBE,UNCOMPRESSED,5,100w,1682802086999,1682802219990,18.272,108.222,24428139,2.58023,11
result,FLOAT,RLBE,UNCOMPRESSED,5,1000w,1682802246105,1682803479304,166.489,1057.661,244282376,2.58021,115
result,FLOAT,RLBE,SNAPPY,1,10w,1682803505449,1682803514699,2.833,3.24,185164,13.32897,1
result,FLOAT,RLBE,SNAPPY,1,100w,1682803540818,1682803580197,14.025,21.638,1854564,13.30773,11
result,FLOAT,RLBE,SNAPPY,1,1000w,1682803606316,1682803916287,99.723,204.972,18542418,13.31002,115
result,FLOAT,RLBE,SNAPPY,3,10w,1682803942401,1682803959970,3.333,6.672,792209,5.54037,1
result,FLOAT,RLBE,SNAPPY,3,100w,1682803986095,1682804063718,15.954,56.909,7925273,5.538,11
result,FLOAT,RLBE,SNAPPY,3,1000w,1682804089841,1682804789273,130.494,561.571,79252338,5.53801,115
result,FLOAT,RLBE,SNAPPY,5,10w,1682804815397,1682804836942,3.717,10.199,1357255,4.64409,1
result,FLOAT,RLBE,SNAPPY,5,100w,1682804863055,1682804970541,18.73,82.278,13579597,4.64154,11
result,FLOAT,RLBE,SNAPPY,5,1000w,1682804996653,1682806089205,169.069,913.68,135815775,4.64085,115
result,FLOAT,RLBE,LZ4,1,10w,1682806115338,1682806124393,2.908,3.011,139144,17.73731,1
result,FLOAT,RLBE,LZ4,1,100w,1682806150506,1682806187396,13.39,19.949,1393235,17.7142,11
result,FLOAT,RLBE,LZ4,1,1000w,1682806213505,1682806505459,98.945,188.163,13943999,17.69937,115
result,FLOAT,RLBE,LZ4,3,10w,1682806531578,1682806548053,3.209,5.736,664052,6.60959,1
result,FLOAT,RLBE,LZ4,3,100w,1682806574183,1682806643478,16.693,47.839,6645379,6.60461,11
result,FLOAT,RLBE,LZ4,3,1000w,1682806669591,1682807266109,132.143,456.806,66475446,6.60244,115
result,FLOAT,RLBE,LZ4,5,10w,1682807292223,1682807312973,3.628,9.502,1189630,5.29844,1
result,FLOAT,RLBE,LZ4,5,100w,1682807339089,1682807441281,19.887,75.823,11904225,5.29477,11
result,FLOAT,RLBE,LZ4,5,1000w,1682807467400,1682808474113,163.909,833.272,119073952,5.29335,115
result,FLOAT,RLBE,GZIP,1,10w,1682808500239,1682808509629,2.96,3.17,140640,17.54861,1
result,FLOAT,RLBE,GZIP,1,100w,1682808535753,1682808573688,13.977,20.138,1407721,17.53191,11
result,FLOAT,RLBE,GZIP,1,1000w,1682808599804,1682808900075,99.474,195.628,14085299,17.52182,115
result,FLOAT,RLBE,GZIP,3,10w,1682808926194,1682808941551,3.332,6.191,663816,6.61192,1
result,FLOAT,RLBE,GZIP,3,100w,1682808967651,1682809038241,16.259,49.324,6639732,6.61022,11
result,FLOAT,RLBE,GZIP,3,1000w,1682809064367,1682809683358,130.642,480.682,66393292,6.61061,115
result,FLOAT,RLBE,GZIP,5,10w,1682809709494,1682809730677,3.68,9.813,1184933,5.31943,1
result,FLOAT,RLBE,GZIP,5,100w,1682809756786,1682809869931,19.507,87.148,11854132,5.31715,11
result,FLOAT,RLBE,GZIP,5,1000w,1682809896051,1682810920636,164.81,850.16,118546121,5.31692,115
result,FLOAT,RLBE,ZSTD,1,10w,1682810946776,1682810956699,3.235,3.277,136114,18.13214,1
result,FLOAT,RLBE,ZSTD,1,100w,1682810982821,1682811022557,14.359,20.768,1362480,18.11406,11
result,FLOAT,RLBE,ZSTD,1,1000w,1682811048664,1682811344644,97.548,193.179,13632555,18.10373,115
result,FLOAT,RLBE,ZSTD,3,10w,1682811370772,1682811385676,3.391,6.262,651181,6.74022,1
result,FLOAT,RLBE,ZSTD,3,100w,1682811411783,1682811486356,15.88,53.937,6513708,6.73811,11
result,FLOAT,RLBE,ZSTD,3,1000w,1682811512467,1682812133119,130.613,482.826,65133165,6.7385,115
result,FLOAT,RLBE,ZSTD,5,10w,1682812159227,1682812180369,3.646,9.647,1163981,5.41518,1
result,FLOAT,RLBE,ZSTD,5,100w,1682812206499,1682812317215,18.631,85.431,11644478,5.41288,11
result,FLOAT,RLBE,ZSTD,5,1000w,1682812343316,1682813348677,167.824,827.694,116446687,5.41278,115
result,FLOAT,RLBE,LZMA2,1,10w,1682813374803,1682813385666,2.875,3.263,141386,17.45603,1
result,FLOAT,RLBE,LZMA2,1,100w,1682813411793,1682813451607,14.139,21.132,1415350,17.43741,11
result,FLOAT,RLBE,LZMA2,1,1000w,1682813477713,1682813788310,106.054,199.134,14161082,17.42805,115
result,FLOAT,RLBE,LZMA2,3,10w,1682813814424,1682813833465,3.294,6.942,669628,6.55454,1
result,FLOAT,RLBE,LZMA2,3,100w,1682813859571,1682813940281,17.701,54.972,6698888,6.55185,11
result,FLOAT,RLBE,LZMA2,3,1000w,1682813966408,1682814641832,152.453,513.123,66989776,6.55175,115
result,FLOAT,RLBE,LZMA2,5,10w,1682814667977,1682814697818,3.589,9.172,1197122,5.26527,1
result,FLOAT,RLBE,LZMA2,5,100w,1682814723938,1682814839519,20.87,81.923,11976310,5.2629,11
result,FLOAT,RLBE,LZMA2,5,1000w,1682814865632,1682815946742,200.181,865.137,119766526,5.26274,115
result,INT64,PLAIN,UNCOMPRESSED,1,10w,1682693177423,1682693187526,3.446,3.77,819848,2.33951,1
result,INT64,PLAIN,UNCOMPRESSED,1,100w,1682693213640,1682693255875,12.501,26.654,8198822,2.33937,11
result,INT64,PLAIN,UNCOMPRESSED,1,1000w,1682693281998,1682693635190,91.746,256.21,81989681,2.33932,115
result,INT64,PLAIN,UNCOMPRESSED,3,10w,1682693661340,1682693675742,3.408,8.089,2459060,1.12039,1
result,INT64,PLAIN,UNCOMPRESSED,3,100w,1682693701857,1682693790304,15.51,69.708,24591142,1.12033,11
result,INT64,PLAIN,UNCOMPRESSED,3,1000w,1682693816410,1682694686785,120.211,743.93,245913383,1.12031,115
result,INT64,PLAIN,UNCOMPRESSED,5,10w,1682694712936,1682694732531,3.514,13.277,4098271,0.87456,1
result,INT64,PLAIN,UNCOMPRESSED,5,100w,1682694758619,1682694900244,17.177,121.504,40983451,0.8745,11
result,INT64,PLAIN,UNCOMPRESSED,5,1000w,1682694926366,1682696195900,144.144,1121.088,409836970,0.87449,115
result,INT64,PLAIN,SNAPPY,1,10w,1682696222059,1682696231453,2.97,3.629,50018,38.34714,1
result,INT64,PLAIN,SNAPPY,1,100w,1682696257575,1682696295663,11.454,23.583,500463,38.32461,11
result,INT64,PLAIN,SNAPPY,1,1000w,1682696321764,1682696640816,89.836,224.208,5010189,38.282,115
result,INT64,PLAIN,SNAPPY,3,10w,1682696666937,1682696680046,3.127,7.213,149715,18.4025,1
result,INT64,PLAIN,SNAPPY,3,100w,1682696706163,1682696790026,14.492,66.115,1497661,18.39544,11
result,INT64,PLAIN,SNAPPY,3,1000w,1682696816150,1682697599934,121.613,655.869,14993563,18.37456,115
result,INT64,PLAIN,SNAPPY,5,10w,1682697626057,1682697643785,4.008,10.875,249427,14.3698,1
result,INT64,PLAIN,SNAPPY,5,100w,1682697669900,1682697796641,17.167,106.534,2494950,14.3651,11
result,INT64,PLAIN,SNAPPY,5,1000w,1682697822745,1682698920983,139.488,952.537,24977657,14.34883,115
result,INT64,PLAIN,LZ4,1,10w,1682698947117,1682698956014,2.914,3.2,16886,113.58765,1
result,INT64,PLAIN,LZ4,1,100w,1682698982110,1682699019078,11.657,22.402,168879,113.57268,11
result,INT64,PLAIN,LZ4,1,1000w,1682699045195,1682699350468,88.591,211.768,1690523,113.45604,115
result,INT64,PLAIN,LZ4,3,10w,1682699376578,1682699389936,3.354,7.248,49797,55.32689,1
result,INT64,PLAIN,LZ4,3,100w,1682699416037,1682699494228,14.384,60.872,497980,55.32373,11
result,INT64,PLAIN,LZ4,3,1000w,1682699520334,1682700186838,116.038,545.742,4992726,55.1803,115
result,INT64,PLAIN,LZ4,5,10w,1682700212942,1682700230290,3.616,10.972,82587,43.3989,1
result,INT64,PLAIN,LZ4,5,100w,1682700256403,1682700364160,16.738,87.992,825675,43.40713,11
result,INT64,PLAIN,LZ4,5,1000w,1682700390270,1682701420703,140.891,884.641,8279375,43.28831,115
result,INT64,PLAIN,GZIP,1,10w,1682701446822,1682701455776,2.88,3.285,18542,103.44289,1
result,INT64,PLAIN,GZIP,1,100w,1682701481892,1682701520075,12.265,22.967,185853,103.20005,11
result,INT64,PLAIN,GZIP,1,1000w,1682701546203,1682701861150,94.736,216.023,1862798,102.96341,115
result,INT64,PLAIN,GZIP,3,10w,1682701887245,1682701900662,3.329,7.309,54760,50.31234,1
result,INT64,PLAIN,GZIP,3,100w,1682701926761,1682702007323,14.185,63.353,547315,50.33683,11
result,INT64,PLAIN,GZIP,3,1000w,1682702033424,1682702720252,118.535,563.326,5480163,50.27225,115
result,INT64,PLAIN,GZIP,5,10w,1682702746377,1682702763972,3.483,11.349,90209,39.73184,1
result,INT64,PLAIN,GZIP,5,100w,1682702790102,1682702901945,16.874,91.864,901019,39.77737,11
result,INT64,PLAIN,GZIP,5,1000w,1682702928057,1682704054718,150.058,971.891,9017103,39.74671,115
result,INT64,PLAIN,ZSTD,1,10w,1682704080828,1682704090036,2.825,3.556,8325,230.39508,1
result,INT64,PLAIN,ZSTD,1,100w,1682704116169,1682704154552,12.473,22.82,83465,229.79739,11
result,INT64,PLAIN,ZSTD,1,1000w,1682704180680,1682704498178,93.067,220.319,838649,228.70121,115
result,INT64,PLAIN,ZSTD,3,10w,1682704524293,1682704537890,3.524,7.115,24424,112.80327,1
result,INT64,PLAIN,ZSTD,3,100w,1682704564015,1682704646490,15.242,64.141,245494,112.22314,11
result,INT64,PLAIN,ZSTD,3,1000w,1682704672596,1682705401096,114.897,609.002,2467630,111.64563,115
result,INT64,PLAIN,ZSTD,5,10w,1682705427216,1682705444703,3.553,11.161,40444,88.62069,1
result,INT64,PLAIN,ZSTD,5,100w,1682705470820,1682705589481,16.246,99.473,406784,88.10616,11
result,INT64,PLAIN,ZSTD,5,1000w,1682705615607,1682706741801,142.221,979.138,4094236,87.53774,115
result,INT64,PLAIN,LZMA2,1,10w,1682706767915,1682706776907,2.772,3.464,9107,210.61151,1
result,INT64,PLAIN,LZMA2,1,100w,1682706803028,1682706841766,12.383,23.178,91866,208.78278,11
result,INT64,PLAIN,LZMA2,1,1000w,1682706867876,1682707183991,90.516,221.255,923085,207.78156,115
result,INT64,PLAIN,LZMA2,3,10w,1682707210114,1682707225639,3.615,7.46,26810,102.76416,1
result,INT64,PLAIN,LZMA2,3,100w,1682707251746,1682707331013,15.266,60.447,269933,102.06276,11
result,INT64,PLAIN,LZMA2,3,1000w,1682707357124,1682708066414,118.149,585.698,2709230,101.68945,115
result,INT64,PLAIN,LZMA2,5,10w,1682708092521,1682708112338,3.502,10.619,44373,80.77378,1
result,INT64,PLAIN,LZMA2,5,100w,1682708138456,1682708254355,17.921,94.091,446104,80.3404,11
result,INT64,PLAIN,LZMA2,5,1000w,1682708280489,1682709371421,142.917,942.16,4475519,80.08014,115
result,INT64,RLE,UNCOMPRESSED,1,10w,1682709397528,1682709406750,2.834,3.568,157920,12.14564,1
result,INT64,RLE,UNCOMPRESSED,1,100w,1682709432855,1682709472917,11.459,25.747,1579543,12.14278,11
result,INT64,RLE,UNCOMPRESSED,1,1000w,1682709499031,1682709836856,90.346,243.382,15796974,12.14157,115
result,INT64,RLE,UNCOMPRESSED,3,10w,1682709862977,1682709877683,3.449,8.435,473243,5.82177,1
result,INT64,RLE,UNCOMPRESSED,3,100w,1682709903806,1682709993920,15.22,72.015,4732942,5.82093,11
result,INT64,RLE,UNCOMPRESSED,3,1000w,1682710020048,1682710805476,122.873,657.909,47331467,5.82065,115
result,INT64,RLE,UNCOMPRESSED,5,10w,1682710831607,1682710850767,3.648,12.665,788566,4.54519,1
result,INT64,RLE,UNCOMPRESSED,5,100w,1682710876868,1682711012105,16.594,115.726,7886341,4.54459,11
result,INT64,RLE,UNCOMPRESSED,5,1000w,1682711038225,1682712235030,144.443,1047.673,78865960,4.54442,115
result,INT64,RLE,SNAPPY,1,10w,1682712261153,1682712270135,2.803,3.418,18567,103.30398,1
